,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1213,23,2,427,7,3,1,1702,3,1,99,3,1,4,2275.0,25103,1.0,21,3.0,2,80,1,3.0,2,3,3.0,2.0,0.0,2.0,1
1214,44,2,921,2,3,1,1703,3,0,96,4,3,4,7879.0,14810,1.0,19,3.0,2,80,1,9.0,2,3,8.0,7.0,6.0,7.0,0
1215,35,1,146,2,4,1,1704,1,1,79,2,1,4,4930.0,13970,0.0,14,3.0,3,80,0,6.0,2,4,5.0,4.0,1.0,4.0,0
1216,43,2,1179,2,3,1,1706,4,1,73,3,2,4,7847.0,6069,1.0,17,3.0,1,80,1,10.0,3,3,10.0,9.0,7.5,8.0,0
1217,24,2,581,9,3,1,1707,3,1,62,4,1,3,4401.0,17616,1.0,16,3.0,4,80,1,5.0,1,3,5.0,3.0,0.0,4.0,0
1218,41,2,918,6,3,1,1708,4,1,35,3,3,3,9241.0,15869,1.0,12,3.0,2,80,0,10.0,3,3,10.0,8.0,7.5,7.0,0
1219,29,2,1082,9,4,1,1709,4,0,43,3,1,3,2974.0,25412,8.5,17,3.0,3,80,1,9.0,2,3,5.0,3.0,1.0,2.0,0
1220,36,2,530,2,4,1,1710,3,0,51,3,2,4,4502.0,7439,3.0,15,3.0,3,80,0,17.0,2,2,13.0,7.0,6.0,7.0,0
1221,45,0,1238,1,1,1,1712,3,1,74,2,3,3,10748.0,3395,3.0,23,3.0,4,80,1,25.0,3,2,18.0,14.5,7.5,4.0,0
1222,24,2,240,22,1,1,1714,4,1,58,1,1,3,1555.0,11585,1.0,11,3.0,3,80,1,1.0,2,3,1.0,0.0,0.0,0.0,1
1223,47,1,1093,9,3,1,1716,3,1,82,1,4,3,12936.0,24164,7.0,11,3.0,3,80,0,25.0,3,1,18.0,5.0,7.5,10.0,1
1224,26,2,390,17,4,1,1718,4,1,62,1,1,3,2305.0,6217,1.0,15,3.0,3,80,3,3.0,3,4,3.0,2.0,0.0,2.0,0
1225,45,2,1005,28,2,1,1719,4,0,48,2,4,2,16581.0,17119,1.0,11,3.0,3,80,0,21.0,2,3,18.0,6.0,7.5,6.0,0
1226,32,1,585,10,3,1,1720,1,1,56,3,1,3,3433.0,17360,6.0,13,3.0,1,80,1,10.0,3,2,5.0,2.0,1.0,3.0,0
1227,31,2,741,2,4,1,1721,2,1,69,3,1,3,3477.0,18103,1.0,14,3.0,4,80,1,6.0,2,4,5.0,2.0,0.0,3.0,0
1228,41,0,552,4,3,1,1722,3,1,60,1,2,2,6430.0,20794,6.0,19,3.0,2,80,1,10.0,4,3,3.0,2.0,1.0,2.0,0
1229,40,2,369,8,2,1,1724,2,0,92,3,2,1,6516.0,5041,2.0,16,3.0,2,80,1,18.0,3,3,1.0,0.0,0.0,0.0,0
1230,24,2,506,29,1,1,1725,2,1,91,3,1,1,3907.0,3622,1.0,13,3.0,2,80,3,6.0,2,4,6.0,2.0,1.0,2.0,0
1231,46,2,717,13,4,1,1727,3,1,34,3,2,2,5562.0,9697,6.0,14,3.0,4,80,0,19.0,3,3,10.0,7.0,0.0,9.0,0
1232,35,2,1370,27,4,1,1728,4,1,49,3,2,3,6883.0,5151,2.0,16,3.0,2,80,1,17.0,3,3,7.0,7.0,0.0,7.0,0
1233,30,2,793,16,1,1,1729,2,1,33,3,1,4,2862.0,3811,1.0,12,3.0,2,80,1,10.0,2,2,10.0,0.0,0.0,8.0,0
1234,47,0,543,2,4,1,1731,3,1,87,3,2,2,4978.0,3536,7.0,11,3.0,4,80,1,4.0,3,1,1.0,0.0,0.0,0.0,0
1235,46,2,1277,2,3,1,1732,3,1,74,3,3,4,10368.0,5596,4.0,12,3.0,2,80,1,13.0,5,2,10.0,6.0,0.0,3.0,0
1236,36,2,1456,13,5,1,1733,2,1,96,2,2,1,6134.0,8658,5.0,13,3.0,2,80,3,16.0,3,3,2.0,2.0,2.0,2.0,1
1237,32,2,964,1,2,1,1734,1,1,34,1,2,2,6735.0,12147,6.0,15,3.0,2,80,0,10.0,2,3,0.0,0.0,0.0,0.0,1
1238,23,2,160,4,1,1,1735,3,0,51,3,1,2,3295.0,12862,1.0,13,3.0,3,80,0,3.0,3,1,3.0,2.0,1.0,2.0,0
1239,31,1,163,24,1,1,1736,4,0,30,3,2,4,5238.0,6670,2.0,20,3.0,4,80,0,9.0,3,2,5.0,4.0,1.0,4.0,0
1240,39,0,792,1,3,1,1737,4,1,77,3,2,4,6472.0,8989,1.0,15,3.0,4,80,1,9.0,2,3,9.0,8.0,5.0,8.0,0
1241,32,2,371,19,3,1,1739,4,1,80,1,3,3,9610.0,3840,3.0,13,3.0,3,80,1,10.0,2,1,4.0,3.0,0.0,2.0,0
1242,40,2,611,7,4,1,1740,2,1,88,3,5,2,16581.0,4349,1.0,14,3.0,2,80,0,21.0,3,2,18.0,8.0,7.5,8.0,0
1243,45,2,176,4,3,1,1744,3,0,56,1,3,3,9756.0,6595,4.0,21,3.0,3,80,2,9.0,2,4,5.0,0.0,0.0,3.0,0
1244,30,1,1312,2,4,1,1745,4,0,78,2,1,1,4968.0,26427,0.0,16,3.0,4,80,0,10.0,2,3,9.0,7.0,0.0,7.0,0
1245,24,1,897,10,3,1,1746,1,1,59,3,1,4,2145.0,2097,0.0,14,3.0,4,80,1,3.0,2,3,2.0,2.0,2.0,1.0,0
1246,30,1,600,8,3,1,1747,3,0,66,2,1,4,2180.0,9732,6.0,11,3.0,3,80,1,6.0,0,2,4.0,2.0,1.0,2.0,1
1247,31,2,1003,5,3,1,1749,1,1,51,3,2,3,8346.0,20943,1.0,19,3.0,3,80,1,6.0,3,3,5.0,2.0,0.0,2.0,0
1248,27,2,1054,8,3,1,1751,3,0,67,3,1,4,3445.0,6152,1.0,11,3.0,3,80,0,6.0,5,2,6.0,2.0,1.0,4.0,0
1249,29,2,428,9,3,1,1752,2,0,52,1,1,2,2760.0,14630,1.0,13,3.0,3,80,0,2.0,3,3,2.0,2.0,2.0,2.0,1
1250,29,1,461,1,3,1,1753,4,1,70,4,2,3,6294.0,23060,8.0,12,3.0,4,80,0,10.0,5,4,3.0,2.0,0.0,2.0,0
1251,30,2,979,15,2,1,1754,3,1,94,2,3,1,7140.0,3088,2.0,11,3.0,1,80,1,12.0,2,3,7.0,7.0,1.0,7.0,0
1252,34,2,181,2,4,1,1755,4,1,97,4,1,4,2932.0,5586,0.0,14,3.0,1,80,3,6.0,3,3,5.0,0.0,1.0,2.0,0
1253,33,0,1283,2,3,1,1756,4,0,62,3,2,2,5147.0,10697,8.0,15,3.0,4,80,0,13.0,2,2,11.0,7.0,1.0,7.0,0
1254,49,2,1313,11,4,1,1757,4,0,80,3,2,4,4507.0,8191,3.0,12,3.0,3,80,0,8.0,1,4,5.0,1.0,0.0,4.0,0
1255,33,2,211,16,3,1,1758,1,0,74,3,3,1,8564.0,10092,2.0,20,3.0,3,80,0,11.0,2,2,0.0,0.0,0.0,0.0,1
1256,38,1,594,2,2,1,1760,3,0,75,2,1,2,2468.0,15963,4.0,14,3.0,2,80,1,9.0,4,2,6.0,1.0,0.0,5.0,0
1257,31,2,1079,16,4,1,1761,1,1,70,3,3,3,8161.0,19002,2.0,13,3.0,1,80,3,10.0,2,3,1.0,0.0,0.0,0.0,1
1258,29,2,590,4,3,1,1762,4,0,91,2,1,1,2109.0,10007,1.0,13,3.0,3,80,1,1.0,2,3,1.0,0.0,0.0,0.0,0
1259,30,2,305,16,3,1,1763,3,1,58,4,2,3,5294.0,9128,3.0,16,3.0,3,80,1,10.0,3,3,7.0,0.0,1.0,7.0,0
1260,32,0,953,5,4,1,1764,2,1,65,3,1,2,2718.0,17674,2.0,14,3.0,2,80,0,12.0,3,3,7.0,7.0,0.0,7.0,0
1261,38,2,833,18,3,1,1766,2,1,60,1,2,4,5811.0,24539,3.0,16,3.0,3,80,1,15.0,2,3,1.0,0.0,1.0,0.0,0
1262,43,1,807,17,3,1,1767,3,1,38,2,1,3,2437.0,15587,8.5,16,3.0,4,80,1,6.0,4,3,1.0,0.0,0.0,0.0,1
1263,42,2,855,12,3,1,1768,2,1,57,3,1,2,2766.0,8952,8.0,22,3.0,2,80,3,7.0,6,2,5.0,3.0,0.0,4.0,0
1264,55,2,478,2,3,1,1770,3,1,60,2,5,1,16581.0,19805,8.0,12,3.0,2,80,3,28.5,2,3,1.0,0.0,0.0,0.0,0
1265,33,0,775,4,3,1,1771,4,1,90,3,2,2,3055.0,6194,5.0,15,3.0,4,80,2,11.0,2,2,9.0,8.0,1.0,7.0,0
1266,41,2,548,9,4,1,1772,3,1,94,3,1,1,2289.0,20520,1.0,20,3.0,2,80,2,5.0,2,3,5.0,3.0,0.0,4.0,0
1267,34,0,1375,10,3,1,1774,4,1,87,3,2,3,4001.0,12313,1.0,14,3.0,3,80,1,15.0,3,3,15.0,14.0,0.0,7.0,0
1268,53,0,661,1,4,1,1775,1,0,60,2,4,3,12965.0,22308,4.0,20,3.0,4,80,3,27.0,2,2,3.0,2.0,0.0,2.0,0
1269,43,2,244,2,3,1,1778,2,1,97,3,1,4,3539.0,5033,0.0,13,3.0,2,80,0,10.0,5,3,9.0,7.0,1.0,8.0,0
1270,34,2,511,3,2,1,1779,4,0,32,1,2,4,6029.0,25353,5.0,12,3.0,1,80,0,6.0,3,3,2.0,2.0,2.0,2.0,0
1271,21,2,337,7,1,1,1780,2,1,31,3,1,2,2679.0,4567,1.0,13,3.0,2,80,0,1.0,3,3,1.0,0.0,1.0,0.0,1
1272,38,2,1153,6,2,1,1782,4,0,40,2,1,3,3702.0,16376,1.0,11,3.0,2,80,1,5.0,3,3,5.0,4.0,0.0,4.0,0
1273,22,2,1294,8,1,1,1783,3,0,79,3,1,1,2398.0,15999,1.0,17,3.0,3,80,0,1.0,6,3,1.0,0.0,0.0,0.0,1
1274,31,2,196,29,4,1,1784,1,0,91,2,2,4,5468.0,13402,1.0,14,3.0,1,80,2,13.0,3,3,12.0,7.0,5.0,7.0,0
1275,51,2,942,3,3,1,1786,1,0,53,3,3,3,13116.0,22984,2.0,11,3.0,4,80,0,15.0,2,3,2.0,2.0,2.0,2.0,0
1276,37,2,589,9,2,1,1787,2,1,46,2,2,2,4189.0,8800,1.0,14,3.0,1,80,2,5.0,2,3,5.0,2.0,0.0,3.0,0
1277,46,2,734,2,4,1,1789,3,1,46,3,5,4,16581.0,14218,7.0,17,3.0,3,80,1,24.0,3,3,2.0,1.0,2.0,2.0,0
1278,36,2,1383,10,3,1,1790,4,1,90,3,3,1,8321.0,25949,7.0,13,3.0,4,80,1,15.0,1,3,12.0,8.0,5.0,7.0,0
1279,44,1,429,1,2,1,1792,3,1,99,3,1,2,2342.0,11092,1.0,12,3.0,3,80,3,6.0,2,2,5.0,3.0,2.0,3.0,1
1280,37,2,1239,8,2,1,1794,3,1,89,3,2,2,4071.0,12832,2.0,13,3.0,3,80,0,19.0,4,2,10.0,0.0,4.0,7.0,0
1281,35,2,303,27,3,1,1797,3,1,84,3,2,4,5813.0,13492,1.0,18,3.0,4,80,0,10.0,2,3,10.0,7.0,7.0,7.0,1
1282,33,2,867,8,4,1,1798,4,1,90,4,1,1,3143.0,6076,6.0,19,3.0,2,80,1,14.0,1,3,10.0,8.0,7.0,6.0,0
1283,28,2,1181,1,3,1,1799,3,1,82,3,1,4,2044.0,5531,1.0,11,3.0,3,80,1,5.0,6,4,5.0,3.0,0.0,3.0,0
1284,39,2,1253,10,1,1,1800,3,1,65,3,3,3,13464.0,7914,7.0,21,3.0,3,80,0,9.0,3,3,4.0,3.0,2.0,2.0,0
1285,46,0,849,26,2,1,1801,2,1,98,2,2,2,7991.0,25166,8.0,15,3.0,3,80,0,6.0,3,3,2.0,2.0,2.0,2.0,0
1286,40,2,616,2,2,1,1802,3,0,99,3,1,1,3377.0,25605,4.0,17,3.0,4,80,1,7.0,5,2,4.0,3.0,0.0,2.0,0
1287,42,2,1128,13,3,1,1803,2,1,95,4,2,1,5538.0,5696,5.0,18,3.0,3,80,2,10.0,2,2,0.0,0.0,0.0,0.0,0
1288,35,0,1180,2,2,1,1804,2,1,90,3,2,4,5762.0,24442,2.0,14,3.0,3,80,1,15.0,6,3,7.0,7.0,1.0,7.0,0
1289,38,0,1336,2,3,1,1805,1,1,100,3,1,2,2592.0,7129,5.0,13,3.0,4,80,3,13.0,3,3,11.0,10.0,3.0,8.0,0
1290,34,1,234,9,4,1,1807,4,1,93,3,2,1,5346.0,6208,4.0,17,3.0,3,80,1,11.0,3,2,7.0,1.0,0.0,7.0,1
1291,37,2,370,10,4,1,1809,4,1,58,3,2,1,4213.0,4992,1.0,15,3.0,2,80,0,10.0,4,1,10.0,3.0,0.0,8.0,1
1292,39,1,766,20,3,1,1812,3,1,83,3,2,4,4127.0,19188,2.0,18,3.0,4,80,1,7.0,6,3,2.0,1.0,2.0,2.0,0
1293,43,0,343,9,3,1,1813,1,1,52,3,1,3,2438.0,24978,4.0,13,3.0,3,80,0,7.0,2,2,3.0,2.0,1.0,2.0,0
1294,41,2,447,5,3,1,1814,2,1,85,4,2,2,6870.0,15530,3.0,12,3.0,1,80,0,11.0,3,1,3.0,2.0,1.0,2.0,0
1295,41,2,796,4,1,1,1815,3,0,81,3,3,3,10447.0,26458,0.0,13,3.0,4,80,1,23.0,3,4,18.0,14.0,7.5,5.0,0
1296,30,2,1092,10,3,1,1816,1,0,64,3,3,3,9667.0,2739,8.5,14,3.0,2,80,0,9.0,3,3,7.0,7.0,0.0,2.0,0
1297,26,2,920,20,2,1,1818,4,0,69,3,1,2,2148.0,6889,0.0,11,3.0,3,80,0,6.0,3,3,5.0,1.0,1.0,4.0,1
1298,46,2,261,21,2,1,1821,4,0,66,3,2,2,8926.0,10842,4.0,22,3.0,4,80,1,13.0,2,4,9.0,7.0,3.0,7.0,1
1299,40,2,1194,1,3,1,1822,3,0,52,3,2,4,6513.0,9060,4.0,17,3.0,4,80,1,12.0,3,3,5.0,3.0,0.0,3.0,0
1300,34,2,810,8,2,1,1823,2,1,92,4,2,3,6799.0,22128,1.0,21,3.0,3,80,2,10.0,5,3,10.0,8.0,4.0,8.0,0
1301,58,0,350,2,3,1,1824,2,1,52,3,4,2,16291.0,22577,4.0,22,3.0,4,80,1,28.5,0,2,16.0,9.0,7.5,14.0,0
1302,35,2,185,23,4,1,1826,2,1,91,1,1,3,2705.0,9696,0.0,16,3.0,2,80,1,6.0,2,4,5.0,4.0,0.0,3.0,0
1303,47,2,1001,4,3,1,1827,3,0,92,2,3,2,10333.0,19271,8.0,12,3.0,3,80,1,28.0,4,3,18.0,11.0,7.5,10.0,0
1304,40,2,750,12,3,1,1829,2,0,47,3,2,1,4448.0,10748,2.0,12,3.0,2,80,1,15.0,3,3,7.0,4.0,7.0,7.0,0
1305,54,2,431,7,4,1,1830,4,0,68,3,2,4,6854.0,15696,4.0,15,3.0,2,80,1,14.0,2,2,7.0,1.0,1.0,7.0,0
1306,31,1,1125,7,4,1,1833,1,0,68,3,3,1,9637.0,8277,2.0,14,3.0,4,80,2,9.0,3,3,3.0,2.0,2.0,2.0,0
1307,28,2,1217,1,3,1,1834,3,0,67,3,1,1,3591.0,12719,1.0,25,3.0,3,80,1,3.0,3,3,3.0,2.0,1.0,2.0,0
1308,38,2,723,2,4,1,1835,2,0,77,1,2,4,5405.0,4244,2.0,20,3.0,1,80,2,20.0,4,2,4.0,2.0,0.0,3.0,0
1309,26,2,572,10,3,1,1836,3,1,46,3,2,4,4684.0,9125,1.0,13,3.0,1,80,0,5.0,4,3,5.0,3.0,1.0,2.0,0
1310,58,1,1216,15,4,1,1837,1,1,87,3,4,3,15787.0,21624,2.0,14,3.0,2,80,0,23.0,3,3,2.0,2.0,2.0,2.0,0
1311,18,0,1431,14,3,1,1839,2,0,33,3,1,3,1514.0,8018,1.0,16,3.0,3,80,0,0.0,4,1,0.0,0.0,0.0,0.0,0
1312,31,2,359,18,5,1,1842,4,1,89,4,1,1,2956.0,21495,0.0,17,3.0,3,80,0,2.0,4,3,1.0,0.0,0.0,0.0,1
1313,29,2,350,13,3,1,1844,1,1,56,2,1,1,2335.0,3157,4.0,15,3.0,4,80,3,4.0,3,3,2.0,2.0,2.0,0.0,1
1314,45,0,589,2,4,1,1845,3,0,67,3,2,3,5154.0,19665,4.0,22,3.0,2,80,2,10.0,3,4,8.0,7.0,5.0,7.0,0
1315,36,2,430,2,4,1,1847,4,0,73,3,2,2,6962.0,19573,4.0,22,3.0,4,80,1,15.0,2,3,1.0,0.0,0.0,0.0,0
1316,43,1,1422,2,4,1,1849,1,1,92,3,2,4,5675.0,19246,1.0,20,3.0,3,80,1,7.0,5,3,7.0,7.0,7.0,7.0,0
1317,27,1,1297,5,2,1,1850,4,0,53,3,1,4,2379.0,19826,0.0,14,3.0,3,80,0,6.0,3,2,5.0,4.0,0.0,2.0,0
1318,29,1,574,20,1,1,1852,4,1,40,3,1,4,3812.0,7003,1.0,13,3.0,2,80,0,11.0,3,4,11.0,8.0,3.0,10.0,0
1319,32,1,1318,10,4,1,1853,4,1,79,3,2,4,4648.0,26075,8.0,13,3.0,3,80,0,4.0,2,4,0.0,0.0,0.0,0.0,0
1320,42,0,355,10,4,1,1854,3,1,38,3,1,3,2936.0,6161,3.0,22,3.0,2,80,2,10.0,1,2,6.0,3.0,3.0,3.0,0
1321,47,2,207,9,4,1,1856,2,0,64,3,1,3,2105.0,5411,4.0,12,3.0,3,80,0,7.0,2,3,2.0,2.0,2.0,0.0,0
1322,46,2,706,2,2,1,1857,4,1,82,3,3,4,8578.0,19989,3.0,14,3.0,3,80,1,12.0,4,2,9.0,8.0,4.0,7.0,0
1323,28,0,280,1,2,1,1858,3,1,43,3,1,4,2706.0,10494,1.0,15,3.0,2,80,1,3.0,2,3,3.0,2.0,2.0,2.0,0
1324,29,2,726,29,1,1,1859,4,1,93,1,2,3,6384.0,21143,8.0,17,3.0,4,80,2,11.0,3,3,7.0,0.0,1.0,6.0,0
1325,42,2,1142,8,3,1,1860,4,1,81,3,1,3,3968.0,13624,4.0,13,3.0,4,80,0,8.0,3,3,0.0,0.0,0.0,0.0,0
1326,32,2,414,2,4,1,1862,3,1,82,2,2,2,9907.0,26186,7.0,12,3.0,3,80,0,7.0,3,2,2.0,2.0,2.0,2.0,1
1327,46,2,1319,3,3,1,1863,1,0,45,4,4,1,13225.0,7739,2.0,12,3.0,4,80,1,25.0,5,3,18.0,14.5,2.0,8.0,0
1328,27,2,728,23,1,1,1864,2,0,36,2,2,3,3540.0,7018,1.0,21,3.0,4,80,1,9.0,5,3,9.0,8.0,5.0,8.0,0
1329,29,2,352,6,1,1,1865,4,1,87,2,1,2,2804.0,15434,1.0,11,3.0,4,80,0,1.0,3,3,1.0,0.0,0.0,0.0,0
1330,43,2,823,6,3,1,1866,1,0,81,2,5,3,16581.0,22539,7.0,13,3.0,4,80,0,21.0,2,3,16.0,12.0,6.0,14.0,0
1331,48,2,1224,10,3,1,1867,4,1,91,2,5,2,16581.0,13583,4.0,12,3.0,4,80,0,28.5,3,3,18.0,10.0,7.5,9.0,0
1332,29,1,459,24,2,1,1868,4,1,73,2,1,4,2439.0,14753,1.0,24,3.0,2,80,0,1.0,3,2,1.0,0.0,1.0,0.0,1
1333,46,2,1254,10,3,1,1869,3,0,64,3,3,2,7314.0,14011,5.0,21,3.0,3,80,3,14.0,2,3,8.0,7.0,0.0,7.0,1
1334,27,1,1131,15,3,1,1870,4,0,77,2,1,1,4774.0,23844,0.0,19,3.0,4,80,1,8.0,2,2,7.0,6.0,7.0,3.0,0
1335,39,2,835,19,4,1,1871,4,1,41,3,2,4,3902.0,5141,8.0,14,3.0,2,80,3,7.0,2,3,2.0,2.0,2.0,2.0,0
1336,55,2,836,2,4,1,1873,2,1,98,2,1,4,2662.0,7975,8.0,20,3.0,2,80,1,19.0,2,4,5.0,2.0,0.0,4.0,0
1337,28,2,1172,3,3,1,1875,2,0,78,3,1,2,2856.0,3692,1.0,19,3.0,4,80,1,1.0,3,3,1.0,0.0,0.0,0.0,0
1338,30,2,945,9,3,1,1876,2,1,89,3,1,4,1081.0,16019,1.0,13,3.0,3,80,0,1.0,3,2,1.0,0.0,0.0,0.0,1
1339,22,2,391,7,1,1,1878,4,1,75,3,1,2,2472.0,26092,1.0,23,3.0,1,80,0,1.0,2,3,1.0,0.0,0.0,0.0,1
1340,36,2,1266,10,4,1,1880,2,0,63,2,2,3,5673.0,6060,1.0,13,3.0,1,80,1,10.0,4,3,10.0,9.0,1.0,7.0,0
1341,31,2,311,20,3,1,1881,2,1,89,3,2,3,4197.0,18624,1.0,11,3.0,1,80,1,10.0,2,3,10.0,8.0,0.0,2.0,0
1342,34,2,1480,4,3,1,1882,3,1,64,3,3,4,9713.0,24444,2.0,13,3.0,4,80,3,9.0,3,3,5.0,3.0,1.0,0.0,0
1343,29,2,592,7,3,1,1883,4,1,59,3,1,1,2062.0,19384,3.0,14,3.0,2,80,0,11.0,2,3,3.0,2.0,1.0,2.0,0
1344,37,2,783,7,4,1,1885,4,1,78,3,2,1,4284.0,13588,5.0,22,3.0,3,80,1,16.0,2,3,5.0,3.0,0.0,4.0,0
1345,35,2,219,16,2,1,1886,4,0,44,2,2,2,4788.0,25388,0.0,11,3.0,4,80,0,4.0,2,3,3.0,2.0,0.0,2.0,0
1346,45,2,556,25,2,1,1888,2,0,93,2,2,4,5906.0,23888,0.0,13,3.0,4,80,2,10.0,2,2,9.0,8.0,3.0,8.0,0
1347,36,1,1213,2,1,1,1890,2,1,94,2,2,4,3886.0,4223,1.0,21,3.0,4,80,0,10.0,2,2,10.0,1.0,0.0,8.0,0
1348,40,2,1137,1,4,1,1892,1,1,98,3,4,1,16581.0,18991,2.0,11,3.0,1,80,1,22.0,3,3,18.0,7.0,7.5,14.5,0
1349,26,2,482,1,2,1,1893,2,0,90,2,1,3,2933.0,14908,1.0,13,3.0,3,80,1,1.0,3,2,1.0,0.0,1.0,0.0,0
1350,27,2,511,2,2,1,1898,1,0,89,4,2,3,6500.0,26997,0.0,14,3.0,2,80,0,9.0,5,2,8.0,7.0,0.0,7.0,0
1351,48,1,117,22,3,1,1900,4,0,58,3,4,4,16581.0,2437,3.0,11,3.0,2,80,1,24.0,3,3,18.0,14.5,4.0,7.0,0
1352,44,2,170,1,4,1,1903,2,1,78,4,2,1,5033.0,9364,2.0,15,3.0,4,80,1,10.0,5,3,2.0,0.0,2.0,2.0,0
1353,34,0,967,16,4,1,1905,4,1,85,1,1,1,2307.0,14460,1.0,23,3.0,2,80,1,5.0,2,3,5.0,2.0,3.0,0.0,1
1354,56,2,1162,24,2,1,1907,1,1,97,3,1,4,2587.0,10261,1.0,16,3.0,4,80,0,5.0,3,3,4.0,2.0,1.0,0.0,1
1355,36,2,335,17,2,1,1908,3,1,33,2,2,2,5507.0,16822,2.0,16,3.0,3,80,2,12.0,1,1,4.0,2.0,1.0,3.0,0
1356,41,2,337,8,3,1,1909,3,0,54,3,2,2,4393.0,26841,5.0,21,3.0,3,80,1,14.0,3,3,5.0,4.0,1.0,4.0,0
1357,42,2,1396,6,3,1,1911,3,1,83,3,3,1,13348.0,14842,8.5,13,3.0,2,80,1,18.0,3,4,13.0,7.0,5.0,7.0,0
1358,31,2,1079,10,2,1,1912,3,0,86,3,2,4,6583.0,20115,2.0,11,3.0,4,80,1,8.0,2,3,5.0,2.0,1.0,4.0,0
1359,34,2,735,3,1,1,1915,4,0,75,2,2,4,8103.0,16495,3.0,12,3.0,3,80,0,9.0,3,2,4.0,2.0,0.0,1.0,0
1360,31,2,471,4,3,1,1916,1,0,62,4,1,3,3978.0,16031,8.0,12,3.0,2,80,1,4.0,0,2,2.0,2.0,2.0,2.0,0
1361,26,1,1096,6,3,1,1918,3,1,61,4,1,4,2544.0,7102,0.0,18,3.0,1,80,1,8.0,3,3,7.0,7.0,7.0,7.0,0
1362,45,1,1297,1,4,1,1922,2,1,44,3,2,3,5399.0,14511,4.0,12,3.0,3,80,0,12.0,3,3,4.0,2.0,0.0,3.0,0
1363,33,2,217,10,4,1,1924,2,1,43,3,2,3,5487.0,10410,1.0,14,3.0,2,80,0,10.0,2,2,10.0,4.0,0.0,9.0,0
1364,28,1,783,1,2,1,1927,3,1,42,2,2,4,6834.0,19255,1.0,12,3.0,3,80,1,7.0,2,3,7.0,7.0,0.0,7.0,0
1365,29,1,746,24,3,1,1928,3,1,45,4,1,1,1091.0,10642,1.0,17,3.0,4,80,0,1.0,3,3,1.0,0.0,0.0,0.0,1
1366,39,0,1251,21,4,1,1929,1,0,32,1,2,3,5736.0,3987,6.0,19,3.0,3,80,1,10.0,1,3,3.0,2.0,1.0,2.0,0
1367,27,2,1354,2,4,1,1931,2,1,41,3,1,2,2226.0,6073,1.0,11,3.0,3,80,1,6.0,3,2,5.0,3.0,1.0,2.0,0
1368,34,1,735,22,4,1,1932,3,1,86,2,2,4,5747.0,26496,1.0,15,3.0,2,80,0,16.0,3,3,15.0,10.0,6.0,11.0,0
1369,28,2,1475,13,2,1,1933,4,0,84,3,2,3,9854.0,23352,3.0,11,3.0,4,80,0,6.0,0,3,2.0,0.0,2.0,2.0,1
1370,47,0,1169,14,4,1,1934,3,1,64,3,2,2,5467.0,2125,8.0,18,3.0,3,80,1,16.0,4,4,8.0,7.0,1.0,7.0,0
1371,56,2,1443,11,5,1,1935,4,0,89,2,2,1,5380.0,20328,4.0,16,3.0,3,80,1,6.0,3,3,0.0,0.0,0.0,0.0,0
1372,39,2,867,9,2,1,1936,1,1,87,3,2,1,5151.0,12315,1.0,25,3.0,4,80,1,10.0,3,3,10.0,0.0,7.0,9.0,0
1373,38,1,1394,8,3,1,1937,4,0,58,2,2,2,2133.0,18115,1.0,16,3.0,3,80,1,20.0,3,3,18.0,11.0,0.0,7.0,0
1374,58,2,605,21,3,1,1938,4,0,72,3,4,4,16581.0,11761,4.0,13,3.0,3,80,1,28.5,2,2,1.0,0.0,0.0,0.0,0
1375,32,1,238,5,2,1,1939,1,0,47,4,1,3,2432.0,15318,3.0,14,3.0,1,80,0,8.0,2,3,4.0,1.0,0.0,3.0,1
1376,38,2,1206,9,2,1,1940,2,1,71,3,1,4,4771.0,14293,2.0,19,3.0,4,80,2,10.0,0,4,5.0,2.0,0.0,3.0,0
1377,49,1,1064,2,1,1,1941,2,1,42,3,5,4,16581.0,13738,3.0,15,3.0,4,80,0,28.0,3,3,5.0,4.0,4.0,3.0,0
1378,42,2,419,12,4,1,1943,2,1,77,3,2,4,5087.0,2900,3.0,12,3.0,3,80,2,14.0,4,3,0.0,0.0,0.0,0.0,0
1379,27,1,1337,22,3,1,1944,1,0,58,2,1,2,2863.0,19555,1.0,12,3.0,1,80,0,1.0,2,3,1.0,0.0,0.0,0.0,1
1380,35,2,682,18,4,1,1945,2,1,71,3,2,1,5561.0,15975,0.0,16,3.0,4,80,1,6.0,2,1,5.0,3.0,0.0,4.0,0
1381,28,0,1103,16,3,1,1947,3,1,49,3,1,3,2144.0,2122,1.0,14,3.0,3,80,0,5.0,3,2,5.0,3.0,1.0,4.0,0
1382,31,0,976,3,2,1,1948,3,1,48,3,1,1,3065.0,3995,1.0,13,3.0,4,80,1,4.0,3,4,4.0,2.0,2.0,3.0,0
1383,36,0,1351,9,4,1,1949,1,1,66,4,1,2,2810.0,9238,1.0,22,3.0,2,80,0,5.0,3,3,5.0,4.0,0.0,2.0,0
